Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
tSmesVsp,23/06/2024,01:00,AUSTRALIA - NPL TASMANIA,South Hobart,Glenorchy Knights,2.62,3.9,2.22,1.42,2.45,1.42,2.47
M9oQSJ15,23/06/2024,01:00,AUSTRALIA - VICTORIA PREMIER LEAGUE,Melbourne Victory U21,George Cross,1.44,4.55,5.6,1.47,2.32,1.65,2.0
Em0aAaMT,23/06/2024,01:30,AUSTRALIA - NPL NORTHERN NSW,Charlestown Azzurri,Edgeworth E.,2.63,3.6,2.2,1.57,2.35,1.45,2.4
hYBjCLiH,23/06/2024,01:30,AUSTRALIA - NPL NORTHERN NSW,Broadmeadow,Weston Workers,1.38,4.75,5.5,1.3,3.4,1.44,2.42
WOAfBu7N,23/06/2024,01:30,AUSTRALIA - NPL NORTHERN NSW,Newcastle Olympic,Lambton J.,4.33,5.0,1.45,1.44,2.63,1.55,2.15
AJuNQL92,23/06/2024,02:00,AUSTRALIA - NPL ACT,Tuggeranong Utd,Canberra Olympic,2.3,3.95,2.5,1.29,2.95,1.29,2.95
rmG4ixVb,23/06/2024,02:00,AUSTRALIA - NPL NSW,Sydney Utd,St George Saints,1.72,4.1,3.75,1.39,2.55,1.42,2.45
MgqRPuP8,23/06/2024,02:00,AUSTRALIA - NPL ACT,Gungahlin,Yoogali,1.11,7.8,17.5,1.36,2.79,1.75,1.87
baEhfvot,23/06/2024,02:00,AUSTRALIA - NPL NSW,WS Wanderers U23,Sydney FC U23,1.65,4.5,3.75,1.25,3.25,1.31,2.9
8vqiK4N8,23/06/2024,02:00,JAPAN - J1 LEAGUE,Hokkaido Consadole Sapporo,Yokohama F. Marinos,3.0,4.33,2.05,1.44,2.7,1.44,2.63
p6FHESkF,23/06/2024,02:00,JAPAN - J2 LEAGUE,Blaublitz,Shimizu S-Pulse,3.9,3.3,1.91,2.15,1.67,1.91,1.8
IVD6nLn2,23/06/2024,02:00,AUSTRALIA - NPL VICTORIA,St Albans,Hume City,6.1,4.8,1.39,1.44,2.42,1.62,2.02
dfd5cj87,23/06/2024,02:00,AUSTRALIA - QUEENSLAND PREMIER LEAGUE,SWQ Thunder,Logan Lightning,2.42,3.85,2.4,1.36,2.67,1.34,2.75
4dH0hIFh,23/06/2024,02:00,AUSTRALIA - NPL NSW,Blacktown City,Rockdale Ilinden,2.1,3.9,2.8,1.4,2.55,1.38,2.57
rPZYQcWH,23/06/2024,03:00,AUSTRALIA - VICTORIA PREMIER LEAGUE,Western Utd. U21,North Geelong,1.19,6.4,10.75,1.32,2.85,1.8,1.8
8Cf2VbWl,23/06/2024,03:30,AUSTRALIA - NPL QUEENSLAND,Moreton City Excelsior,Gold Coast Utd,2.0,4.0,2.95,1.4,2.52,1.4,2.52
MXmiLg0E,23/06/2024,03:45,AUSTRALIA - QUEENSLAND PREMIER LEAGUE,St. George Willawong,Broadbeach Utd.,1.82,4.1,3.4,1.33,2.77,1.35,2.7
zmz950hl,23/06/2024,04:30,TAIWAN - PREMIER LEAGUE,Taipower,Taiwan Shihu,1.75,3.65,3.75,1.7,1.91,1.78,1.99
GdrH3vN0,23/06/2024,04:30,TAIWAN - PREMIER LEAGUE,AC Taipei,Taichung,3.3,3.55,1.9,1.7,1.91,1.9,1.86
lAtP1IiD,23/06/2024,04:30,TAIWAN - PREMIER LEAGUE,Taiwan Steel,Taipei Vikings,1.05,8.5,27.0,1.17,4.4,2.2,1.64
n5pA0yHn,23/06/2024,05:00,PHILIPPINES - PFL,Loyola,One Taguig,6.5,5.5,1.29,1.2,4.33,1.36,3.03
rmx0JXUQ,23/06/2024,05:00,AUSTRALIA - QUEENSLAND PREMIER LEAGUE,Caboolture,Southside Eagles,1.75,4.25,3.5,1.32,2.82,1.36,2.65
lUMdaWVO,23/06/2024,06:00,SOUTH KOREA - K LEAGUE 1,Incheon,Pohang,2.45,3.1,2.6,2.1,1.7,1.83,1.83
2XAvOF8P,23/06/2024,06:00,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Ulsan HD,3.4,3.6,1.85,1.75,2.05,1.67,2.1
WtnBMtV6,23/06/2024,06:30,MALAYSIA - SUPER LEAGUE,Selangor,Perak,1.15,6.5,11.5,1.27,3.28,1.86,1.9
Ie7GpXX9,23/06/2024,07:00,SPAIN - TERCERA RFEF,Colonia M.,L Hospitalet,2.8,3.2,2.37,2.12,1.57,1.9,1.72
AemaLG4b,23/06/2024,07:00,SPAIN - TERCERA RFEF,Mallorca B,L'Entregu,1.57,3.75,5.4,1.91,1.8,1.91,1.7
EmpGHY3N,23/06/2024,07:00,SPAIN - TERCERA RFEF,Portugalete,Yaiza,2.18,3.3,3.05,2.05,1.6,1.87,1.75
S8woySIn,23/06/2024,07:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Cheongju,2.25,3.0,3.3,2.5,1.5,2.2,1.62
Yovsx83t,23/06/2024,07:00,SOUTH KOREA - K LEAGUE 2,Gimpo FC,Busan,4.0,3.2,1.91,2.25,1.62,1.91,1.8
tCskznYh,23/06/2024,07:00,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Cheonan City,2.6,3.2,2.6,2.15,1.67,1.8,1.91
2gSoSRGO,23/06/2024,07:00,SINGAPORE - PREMIER LEAGUE,Lion City,Albirex Niigata,1.22,6.25,8.5,1.2,4.33,1.44,2.63
OdELDn5L,23/06/2024,07:00,JAPAN - J2 LEAGUE,Tokushima,Mito,2.35,3.1,3.1,2.3,1.6,1.91,1.8
4IOBPLqK,23/06/2024,07:30,TAIWAN - PREMIER LEAGUE,Hang Yuen,Ming Chuan University,1.52,3.9,5.1,1.78,1.87,1.76,2.01
KIrIbFoa,23/06/2024,08:00,PHILIPPINES - PFL,Tuloy,Davao Aguilas,19.0,13.0,1.04,1.11,6.0,1.8,1.96
KCZf2dOO,23/06/2024,08:00,LITHUANIA - A LYGA,Kauno Zalgiris,Hegelmann,2.7,3.05,2.45,1.98,1.65,1.8,1.96
pM3xDrEk,23/06/2024,08:30,CHINA - FA CUP,Nanjing City,Cangzhou,2.8,3.35,2.3,1.95,1.75,1.75,1.87
YJodQUg5,23/06/2024,09:00,WORLD - CLUB FRIENDLY,Ludogorets (Bul),Slovan Bratislava (Svk),1.91,3.8,3.3,1.52,2.22,1.5,2.27
A7ZZLtoL,23/06/2024,09:30,MALAWI - SUPER LEAGUE,Mighty Wanderers,Civo Utd,2.05,3.0,3.5,2.2,1.53,1.98,1.79
bFvDddsT,23/06/2024,09:30,MALAWI - SUPER LEAGUE,Creck Sporting,Big Bullets,3.35,2.9,2.15,2.32,1.47,2.05,1.73
K4eNbkGc,23/06/2024,10:00,SWEDEN - SUPERETTAN,Oddevold,Degerfors,3.1,3.25,2.2,1.95,1.9,1.75,2.0
638DKwvg,23/06/2024,10:00,LITHUANIA - A LYGA,Siauliai FA,Banga,2.0,3.0,3.65,2.1,1.57,1.93,1.83
p4zA0vUl,23/06/2024,10:00,KAZAKHSTAN - PREMIER LEAGUE,Zhenis,Ordabasy,5.7,3.8,1.53,1.93,1.7,2.0,1.65
v7kJKKaJ,23/06/2024,10:00,MALAYSIA - SUPER LEAGUE,Kelantan DNFC,PDRM FC,3.15,3.55,1.95,1.6,2.07,1.53,2.42
dtJXJSU9,23/06/2024,10:00,KAZAKHSTAN - PREMIER LEAGUE,Atyrau,Tobol,2.15,3.1,3.3,2.22,1.52,1.98,1.65
hEuI8Lmo,23/06/2024,10:00,ZIMBABWE - PREMIER SOCCER LEAGUE,CAPS Utd,Chegutu Pirates,1.7,3.15,4.8,2.6,1.41,2.38,1.55
bujDt80T,23/06/2024,10:00,SWEDEN - SUPERETTAN,Brage,Sundsvall,1.6,3.9,4.5,1.75,2.05,1.75,2.0
EF8cJ4mr,23/06/2024,10:00,EGYPT - PREMIER LEAGUE,Future FC,El Ismaily,2.47,2.57,3.35,2.47,1.42,1.98,1.65
tEdJaV0i,23/06/2024,10:00,SWEDEN - SUPERETTAN,Ostersund,Utsikten,2.25,3.1,3.0,1.98,1.88,1.75,2.0
GhALStuH,23/06/2024,10:00,ZIMBABWE - PREMIER SOCCER LEAGUE,Highlanders,Hwange,1.45,3.6,7.0,2.32,1.47,2.67,1.45
6inEXPCd,23/06/2024,10:00,URUGUAY - PRIMERA DIVISION,Liverpool M.,Boston River,2.1,3.3,3.3,2.0,1.8,1.8,1.91
tGZc9Wam,23/06/2024,10:00,SWEDEN - ALLSVENSKAN WOMEN,AIK W,Hammarby W,12.5,5.7,1.17,1.57,2.1,2.0,1.73
OvP28jFg,23/06/2024,10:00,SWEDEN - ALLSVENSKAN WOMEN,Pitea W,Djurgarden W,1.83,3.45,3.65,1.9,1.75,1.85,1.85
AXrSEhxQ,23/06/2024,10:00,SWEDEN - ALLSVENSKAN WOMEN,Vittsjo W,Vaxjo DFF W,1.78,3.7,3.65,1.7,1.93,1.65,2.1
2F1d5pCs,23/06/2024,10:00,WORLD - CLUB FRIENDLY,Lisen (Cze),Ostrava (Cze),4.9,4.2,1.5,1.44,2.51,1.61,2.25
lb6d3xIF,23/06/2024,10:00,BELARUS - VYSSHAYA LIGA,Dnepr Mogilev,Vitebsk,2.47,3.84,2.57,1.47,2.43,1.44,2.69
6Hkxl3p8,23/06/2024,11:00,BRAZIL - BRASILEIRO WOMEN,Internacional W,Sao Paulo W,3.15,3.15,2.1,1.75,1.9,1.6,2.2
6cBOSpLf,23/06/2024,11:00,ARGENTINA - TORNEO FEDERAL,Kimberley,Germinal,2.67,2.95,2.67,2.45,1.42,2.05,1.6
E9LhHTiT,23/06/2024,11:00,IRAQ - STARS LEAGUE,Newroz,Al Najaf,2.22,2.87,3.2,2.54,1.43,2.12,1.69
zJMlI9xN,23/06/2024,11:00,IRAQ - STARS LEAGUE,Al Quwa Al Jawiya,Al Naft,1.38,3.8,8.25,1.82,1.82,2.2,1.6
