Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
hWYWUfum,25/06/2024,06:00,WORLD - CLUB FRIENDLY,Taborsko (Cze),Chrudim (Cze),1.72,3.75,3.85,1.52,2.2,1.42,2.77
OKvdK7Ra,25/06/2024,06:30,AUSTRALIA - NSW LEAGUE ONE,Bulls Academy,Dulwich Hill,1.31,5.3,6.3,1.28,3.5,1.54,2.38
pllLgoGc,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Thanh Hoa,Viettel,2.02,3.3,3.45,1.85,1.87,1.65,1.98
biWgwQVG,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Nam Dinh,Khanh Hoa,1.05,9.0,40.0,1.24,3.3,2.47,1.42
faZxs8Wi,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Ho Chi Minh,Quang Nam,2.0,3.6,3.25,1.7,1.91,1.62,2.02
jRSoun14,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Hai Phong,Hanoi FC,2.32,3.65,2.6,1.55,2.15,1.5,2.27
25niJ4vo,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Cong An Ha Noi,Gia Lai,1.95,3.25,3.7,1.93,1.78,1.72,1.88
K6K2y40T,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Binh Duong,Binh Dinh,2.9,3.25,2.27,1.8,1.9,1.6,2.05
lSuZCkdq,25/06/2024,07:00,AUSTRALIA - NPL NSW,NWS Spirit,Sutherland Sharks,1.95,3.7,3.25,1.6,2.05,1.55,2.15
Uu6YVsOj,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Song Lam Nghe An,Hong Linh Ha Tinh,2.22,3.1,3.15,1.98,1.75,1.7,1.91
OzXgZ5ma,25/06/2024,07:30,SOUTH KOREA - K LEAGUE 2,Gyeongnam,Anyang,2.75,3.4,2.25,1.93,1.88,1.67,2.1
2RVcYP25,25/06/2024,07:30,SOUTH KOREA - K LEAGUE 2,Jeonnam,Suwon Bluewings,2.9,3.4,2.2,2.0,1.8,1.8,1.91
W0z2XqIB,25/06/2024,07:30,SOUTH KOREA - K LEAGUE 2,Seongnam,Asan,2.2,3.4,2.88,2.0,1.8,1.73,2.0
MHiBIgWn,25/06/2024,07:30,SOUTH KOREA - K LEAGUE 1,Gimcheon Sangmu,Daejeon,1.85,3.5,3.5,1.93,1.93,1.8,1.91
vg26JZGt,25/06/2024,07:30,SOUTH KOREA - K LEAGUE 1,Suwon FC,Gwangju FC,2.8,3.4,2.2,1.8,2.0,1.62,2.2
GxfauDph,25/06/2024,08:00,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Qingdao West Coast,1.4,5.75,6.0,1.48,2.6,1.7,2.05
b1q4vXab,25/06/2024,08:35,CHINA - SUPER LEAGUE,Nantong Zhiyun,Tianjin Jinmen Tiger,3.4,3.5,2.05,1.83,2.03,1.67,2.1
xhr8wiF4,25/06/2024,08:35,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Zhejiang Professional,3.6,3.7,1.95,1.57,2.35,1.5,2.5
CCav4iWs,25/06/2024,09:00,WORLD - CLUB FRIENDLY,FC Rapid Bucuresti (Rou),Ruzomberok (Svk),1.91,3.3,3.8,1.5,2.27,1.42,2.47
6NG0xYXr,25/06/2024,09:00,WORLD - CLUB FRIENDLY,Thun (Sui),Stade Nyonnais (Sui),1.62,3.95,4.2,1.49,2.38,1.52,2.46
6RnCxBUA,25/06/2024,09:00,CHINA - SUPER LEAGUE,Wuhan Three Towns,Shanghai Port,8.5,5.25,1.33,1.36,3.1,1.62,2.2
vHSDVaVp,25/06/2024,09:30,MOZAMBIQUE - MOCAMBOLA,Brera Tchumene,Baia de Pemba,2.4,2.75,3.0,2.67,1.39,2.17,1.66
vqaIjIOp,25/06/2024,10:00,SWEDEN - SVENSKA CUPEN,Gute,Vasalund,3.15,3.55,2.1,1.55,2.3,1.47,2.5
E3Ctty8d,25/06/2024,11:00,WORLD - CLUB FRIENDLY,Jablonec (Cze),Zizkov (Cze),1.62,3.75,4.75,1.57,2.1,1.6,2.07
UgPr6W8N,25/06/2024,11:30,WORLD - CLUB FRIENDLY,KF Llapi (Kos),Shkendija (Mkd),4.55,3.7,1.62,1.65,2.0,1.67,2.15
hUH7qulb,25/06/2024,12:00,UZBEKISTAN - SUPER LEAGUE,Olympic,Termez Surkhon,1.99,3.29,3.81,2.28,1.59,1.98,1.79
bHcLch1e,25/06/2024,12:00,FINLAND - SUOMEN CUP,Haka,PK-35,1.34,4.9,6.2,1.33,2.93,1.59,2.29
