Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
v5bYqVzt,14/06/2024,07:00,AUSTRALIA - NPL SOUTH AUSTRALIA,Modbury Jets,NE Metrostars,3.85,4.1,1.7,1.35,2.7,1.38,2.6
Wx6DtdB5,14/06/2024,07:30,MALAYSIA - FA CUP,Kuala Lumpur City,Kuching City FC,1.72,3.75,3.85,1.53,2.18,1.57,2.34
K4B8ETte,14/06/2024,07:30,AUSTRALIA - VICTORIA PREMIER LEAGUE,Northcote City,Bentleigh Greens,1.87,3.95,3.3,1.38,2.6,1.39,2.57
Q5IaGkCr,14/06/2024,07:30,AUSTRALIA - VICTORIA PREMIER LEAGUE,Werribee City,Brunswick City,3.45,4.1,1.8,1.4,2.5,1.44,2.42
xW6XQDVb,14/06/2024,08:35,CHINA - SUPER LEAGUE,Meizhou Hakka,Shandong Taishan,9.5,4.75,1.33,1.65,2.2,1.95,1.8
hO83FlXI,14/06/2024,08:45,SINGAPORE - PREMIER LEAGUE,Hougang,Geylang,2.75,4.0,2.0,1.36,3.1,1.35,2.72
02Nn9I7r,14/06/2024,09:00,WORLD - MAURICE REVELLO TOURNAMENT,South Korea U21,Indonesia U20,1.14,6.9,15.0,1.33,2.77,2.02,1.62
0pv1uJ7o,14/06/2024,09:00,ETHIOPIA - PREMIER LEAGUE,Fasil Kenema,Defence Force,2.9,3.0,2.32,2.15,1.55,1.9,1.86
Yc0tPi0B,14/06/2024,09:00,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Shanghai Port,8.5,5.25,1.33,1.4,2.88,1.67,2.1
KfdxQXp5,14/06/2024,09:00,CHINA - SUPER LEAGUE,Nantong Zhiyun,Shenzhen Xinpengcheng,3.0,3.5,2.3,1.85,2.0,1.7,2.05
WGUxUIRa,14/06/2024,09:15,MALAYSIA - FA CUP,Sri Pahang,Penang,1.57,3.9,4.55,1.53,2.18,1.6,2.27
0dMgQzRO,14/06/2024,10:00,MALAYSIA - FA CUP,Kedah,Bukit Tambun,1.3,5.0,7.1,1.36,2.88,1.95,1.81
ANH4rItg,14/06/2024,10:00,MALAYSIA - FA CUP,Terengganu,Perak,1.55,3.9,4.8,1.53,2.2,1.65,2.18
vyw5vwNi,14/06/2024,12:00,ETHIOPIA - PREMIER LEAGUE,Dire Dawa,St. George,3.9,3.2,1.85,2.07,1.6,1.97,1.79
dWDJWC56,14/06/2024,12:00,WORLD - MAURICE REVELLO TOURNAMENT,Mexico U23,Japan U19,1.62,4.1,4.4,1.5,2.27,1.53,2.18
EcZ3yqFF,14/06/2024,12:00,LATVIA - VIRSLIGA,Valmiera,Tukums 2000,1.22,5.3,9.75,1.52,2.22,2.09,1.71
n5f2g1li,14/06/2024,12:00,BELARUS - VYSSHAYA LIGA,Isloch,FC Gomel,2.37,3.44,2.95,1.96,1.85,1.75,2.03
EFU7EKlO,14/06/2024,12:00,UZBEKISTAN - SUPER LEAGUE,Metallurg Bekabad,Bunyodkor,1.88,3.25,4.0,2.0,1.65,1.83,1.78
8E15Jqa9,14/06/2024,12:00,IRAQ - STARS LEAGUE,Erbil,Al Talaba,3.0,2.9,2.32,2.18,1.53,1.93,1.83
dMzCeWoJ,14/06/2024,12:30,TUNISIA - LIGUE PROFESSIONNELLE 1,Bizertin,US Tataouine,1.55,3.7,6.2,2.15,1.65,2.2,1.6
xIDbJZwQ,14/06/2024,12:30,TUNISIA - LIGUE PROFESSIONNELLE 1,Gafsa,Olympique Beja,2.07,3.2,3.55,2.15,1.65,1.88,1.82
ldX3chH6,14/06/2024,12:30,TUNISIA - LIGUE PROFESSIONNELLE 1,Soliman,Metlaoui,1.75,3.35,4.85,2.07,1.7,1.95,1.75
l0NFEji5,14/06/2024,12:30,TUNISIA - LIGUE PROFESSIONNELLE 1,Stade Tunisien,Club Africain,2.37,2.95,3.15,2.32,1.57,1.93,1.78
hUweaEnf,14/06/2024,12:30,TUNISIA - LIGUE PROFESSIONNELLE 1,Ben Guerdane,AS Marsa,1.35,4.2,10.0,1.5,2.42,2.25,1.57
rosGEvpL,14/06/2024,13:00,WORLD - MAURICE REVELLO TOURNAMENT,Saudi Arabia U23,Panama U23,2.37,3.25,2.77,1.65,1.98,1.53,2.18
ljOw6DHs,14/06/2024,13:00,FINLAND - SUOMEN CUP,PK-35,Poxyt 2,1.02,19.0,38.0,1.08,7.0,2.75,1.43
zH9hNwtc,14/06/2024,13:00,EGYPT - PREMIER LEAGUE,Pharco,Al Ahly,8.0,3.95,1.4,1.95,1.75,2.12,1.57
8U70LHA9,14/06/2024,13:00,EGYPT - PREMIER LEAGUE,Ceramica Cleopatra,Zamalek,3.2,3.2,2.15,1.95,1.75,1.7,1.91
Y16KUHBj,14/06/2024,13:45,BELARUS - VYSSHAYA LIGA,Vitebsk,Zhodino,4.49,3.64,1.81,2.07,1.76,1.94,1.82
vmRFzCIs,14/06/2024,14:00,MOROCCO - BOTOLA PRO,FAR Rabat,FUS Rabat,1.33,4.0,8.5,1.98,1.83,2.25,1.57
nDUNYkmf,14/06/2024,14:00,MOROCCO - BOTOLA PRO,IR Tanger,Chabab Mohammedia,4.1,2.9,1.85,2.7,1.44,2.38,1.53
KpZ8vLJF,14/06/2024,14:00,MOROCCO - BOTOLA PRO,Maghreb Fez,Olympique de Safi,2.7,2.5,2.88,2.7,1.44,2.1,1.67
