Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
YmLCORQB,30/06/2024,00:00,USA - USL LEAGUE ONE CUP,Central Valley Fuego,Tormenta,3.25,3.55,1.93,1.53,2.38,1.48,2.57
dIlcKj1l,30/06/2024,00:00,WORLD - CLUB FRIENDLY,Cruz Azul (Mex),America De Cali (Col),1.52,4.0,5.8,1.75,2.0,1.85,1.85
63KkwxaD,30/06/2024,00:00,USA - USL CHAMPIONSHIP,Sacramento Republic,Hartford Athletic,1.5,4.15,5.3,1.7,2.07,1.82,1.88
4IYVOavF,30/06/2024,00:15,AUSTRALIA - NPL ACT,Yoogali,Tigers FC,15.5,7.7,1.12,1.17,4.2,1.75,1.87
x0veSoKE,30/06/2024,01:00,JAPAN - J2 LEAGUE,Blaublitz,Montedio Yamagata,2.5,2.88,3.0,2.5,1.5,2.1,1.67
UmUk3C43,30/06/2024,01:00,AUSTRALIA - NPL TASMANIA,South Hobart,Devonport,3.1,3.0,2.3,1.5,2.25,1.37,2.62
rw9HQK6A,30/06/2024,01:30,AUSTRALIA - NPL NORTHERN NSW,Weston Workers,Charlestown Azzurri,2.7,4.1,2.0,1.57,2.35,1.47,2.32
lG9DR0i4,30/06/2024,01:30,AUSTRALIA - NPL NORTHERN NSW,Newcastle Olympic,Broadmeadow,4.5,5.5,1.4,1.33,3.25,1.47,2.32
EiO5IcHr,30/06/2024,02:00,AUSTRALIA - NPL ACT,Gungahlin,O'Connor Knights,2.32,4.0,2.42,1.37,2.62,1.37,2.65
OKjw6yph,30/06/2024,02:00,AUSTRALIA - NPL NSW,Rockdale Ilinden,Hills United,1.24,5.8,9.0,1.26,3.15,1.57,2.12
nLlypqfJ,30/06/2024,02:00,AUSTRALIA - NPL ACT,O'Connor Knights,Tigers FC,1.5,4.65,4.8,1.33,2.8,1.45,2.4
Y1zx20nk,30/06/2024,03:00,AUSTRALIA - NPL VICTORIA,South Melbourne,Oakleigh Cannons,2.37,3.45,2.62,1.6,2.07,1.5,2.25
