home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
AGF,SønderjyskE,Dinamarca - Campeonato Dinamarquês,"Sex, 02 Agosto 2024",14:00,75%,67%,D E,E,D,E D,E,D,0.5,1,0,0.5,1,0,0%,0%,0%,3.5,2,5,1.5,1,2,2,1,3,100%,100%,100%,0%,0%,0%,0%,0%,0%,100%,100%,100%,1.34,1.77,0.91,1.29,1.16,1.41,0%,0%,0%,1.5,2,1,0.5,1,0,1,1,1,50%,100%,0%,0%,0%,0%,50%,0%,100%,50%,100%,0%,1.52,1.85,1.18,1.09,0.81,1.37
B 93,Vendsyssel,Dinamarca - 2ª Divisão da Dinamarca,"Sex, 02 Agosto 2024",14:00,57%,75%,V E,E,V,D V,V,D,2,1,3,1.5,3,0,50%,0%,100%,1.5,0,3,1,0,2,0.5,0,1,50%,0%,100%,50%,100%,0%,50%,100%,0%,50%,0%,100%,1.42,1.24,1.6,1.63,1.32,1.93,50%,100%,0%,4.5,3,6,2.5,3,2,2,4,4,50%,0%,100%,50%,100%,0%,0%,0%,0%,50%,100%,0%,1.82,1.81,1.81,1.47,0.99,1.94
Hobro,HB Køge,Dinamarca - 2ª Divisão da Dinamarca,"Sex, 02 Agosto 2024",14:00,57%,75%,D E,D,E,D D,D,D,0.5,0,1,0,0,0,0%,0%,0%,6.5,9,4,2.5,3,2,4,6,2,100%,100%,100%,0%,0%,0%,0%,0%,0%,50%,0%,100%,1.52,1.77,1.26,2.15,2.18,2.11,0%,0%,0%,2.5,4,1,0,0,0,2.5,1,1,0%,0%,0%,0%,0%,0%,100%,100%,100%,0%,0%,0%,0.62,0.41,0.82,3.13,3.67,2.58
Hillerød,Roskilde W,Dinamarca - 2ª Divisão da Dinamarca,"Sex, 02 Agosto 2024",14:00,57%,75%,D E,E,D,D D,D,D,0.5,1,0,0,0,0,0%,0%,0%,4.5,4,5,2,2,2,2.5,2,3,100%,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1.77,2.11,1.43,1.26,1.26,1.25,0%,0%,0%,3,3,3,0.5,1,0,2.5,3,3,50%,100%,0%,0%,0%,0%,50%,0%,100%,0%,0%,0%,1.46,1.93,0.99,1.71,1.6,1.81
Kolding IF,Fredericia,Dinamarca - 2ª Divisão da Dinamarca,"Sex, 02 Agosto 2024",14:00,57%,75%,E E,E,E,V V,V,V,1,1,1,3,3,3,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,100%,100%,100%,100%,100%,0%,0%,0%,1.26,1.2,1.32,1.14,1.03,1.24,100%,100%,100%,5,6,4,3.5,4,3,1.5,1,1,100%,100%,100%,0%,0%,0%,0%,0%,0%,50%,100%,0%,1.87,1.94,1.81,1.69,1.81,1.56
Zamalek,El Gounah,Egito - Campeonato Egípcio,"Sex, 02 Agosto 2024",15:00,50%,43%,D E V E V,E E V V V,D V V E D,E E D D D,E D E E D,E D D D D,1.69,2,1.4,1.06,1.13,1,48%,57%,40%,2.55,2.64,2.47,1.52,1.79,1.27,1.03,0.86,1.2,62%,64%,60%,28%,36%,20%,17%,7%,27%,55%,79%,33%,1.58,1.55,1.62,1.37,1.24,1.49,23%,25%,20%,2.29,2.19,2.4,0.94,0.94,0.93,1.35,1.47,1.47,55%,50%,60%,23%,31%,13%,35%,38%,33%,39%,38%,40%,1.28,1.29,1.27,1.51,1.54,1.47
Orense,Aucas,Equador - Campeonato Equatoriano,"Sex, 02 Agosto 2024",21:00,46%,45%,D V D V D,V D V E E,D D V E E,E D E E V,E E V V V,D E V E V,1,1.29,0.75,1.93,2.13,1.71,20%,29%,13%,1.8,2,1.63,0.67,1,0.38,1.13,1,1.25,40%,57%,25%,33%,29%,38%,40%,14%,63%,27%,43%,13%,1.24,1.5,1.02,1.33,1.2,1.45,53%,63%,43%,3.27,3.75,2.71,2.07,2.5,1.57,1.2,1.14,1.14,60%,63%,57%,33%,38%,29%,7%,0%,14%,67%,75%,57%,1.39,1.49,1.27,1.48,1.34,1.64
Falkirk,Queen's Park,Escócia - 2ª Divisão da Escócia,"Sex, 02 Agosto 2024",15:45,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Radomlje,Domžale,Eslovênia - Campeonato da Eslovênia,"Sex, 02 Agosto 2024",15:15,44%,56%,D D,D,D,D D,D,D,0,0,0,0,0,0,0%,0%,0%,2,1,3,0.5,0,1,1.5,1,2,50%,0%,100%,0%,0%,0%,50%,100%,0%,50%,0%,100%,1.3,1.27,1.34,1.47,1.18,1.76,0%,0%,0%,4,3,5,1,1,1,3,4,4,100%,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1.21,1.21,1.22,1.82,1.75,1.88
Charleston Battery,Indy Eleven,Estados Unidos - USL Championship,"Sex, 02 Agosto 2024",20:30,51%,49%,D V V E V,V V V E D,D V E E D,E D E E D,D E D V V,E E V V V,1.95,2.44,1.62,1.6,1.4,1.8,55%,78%,38%,2.82,3.33,2.46,1.91,2.67,1.38,0.91,0.67,1.08,45%,33%,54%,50%,67%,38%,27%,11%,38%,50%,56%,46%,1.78,2.02,1.62,1.17,1.07,1.24,45%,40%,50%,2.95,2.8,3.1,1.55,1.4,1.7,1.4,1.4,1.4,70%,70%,70%,20%,10%,30%,15%,20%,10%,50%,40%,60%,1.48,1.41,1.55,1.48,1.38,1.56
Tammeka,Vaprus,Estônia - Campeonato da Estônia,"Sex, 02 Agosto 2024",13:30,48%,52%,D V E V E,V V E V D,D E D D E,E E V D D,E V D D E,E D V D E,1.14,1.4,0.91,1,1,1,29%,40%,18%,2.48,2.3,2.64,1.19,1.2,1.18,1.29,1.1,1.45,48%,40%,55%,38%,40%,36%,29%,30%,27%,43%,50%,36%,1.92,2.13,1.74,1.56,1.45,1.65,24%,27%,20%,2.57,2.73,2.4,1,1,1,1.57,1.4,1.4,57%,55%,60%,24%,18%,30%,29%,36%,20%,29%,27%,30%,1.52,1.62,1.41,1.72,1.72,1.72
Inter Turku,Mariehamn,Finlândia - Campeonato Finlandês,"Sex, 02 Agosto 2024",12:00,63%,64%,E V V V E,E V V D V,V E V D D,D D D D V,D D D E E,D V D V E,1.29,1.67,0.88,1,1,1,35%,44%,25%,3.29,3.22,3.38,1.76,1.89,1.63,1.53,1.33,1.75,59%,67%,50%,24%,11%,38%,24%,22%,25%,65%,67%,63%,1.63,1.61,1.64,1.38,1.33,1.42,25%,22%,29%,2.75,2.89,2.57,1.06,1.11,1,1.69,1.57,1.57,56%,56%,57%,13%,11%,14%,38%,44%,29%,31%,33%,29%,1.18,1.18,1.19,1.61,1.65,1.55
Malacateco,Achuapa,Guatemala - Campeonato da Guatemala,"Sex, 02 Agosto 2024",23:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Győri ETO,Debrecen,Hungria - Campeonato Húngaro,"Sex, 02 Agosto 2024",13:50,60%,60%,D,,D,,,,0,0,0,0,0,0,0%,0%,0%,3,0,3,1,0,1,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.13,0,1.13,0.13,0,1.13,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Great Yarmouth Town FC,Kirkley & Pakefield,Inglaterra - Copa da Inglaterra,"Sex, 02 Agosto 2024",15:45,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Stansted,Biggleswade,Inglaterra - Copa da Inglaterra,"Sex, 02 Agosto 2024",15:45,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Royal Wootton,Mangotsfield United,Inglaterra - Copa da Inglaterra,"Sex, 02 Agosto 2024",15:45,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Spelthorne Sports,Burgess Hill Town,Inglaterra - Copa da Inglaterra,"Sex, 02 Agosto 2024",15:45,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Heaton Stannington,Easington Colliery,Inglaterra - Copa da Inglaterra,"Sex, 02 Agosto 2024",15:45,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Whickham FC,Carlisle City,Inglaterra - Copa da Inglaterra,"Sex, 02 Agosto 2024",15:45,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Albion Sports,Trafford,Inglaterra - Copa da Inglaterra,"Sex, 02 Agosto 2024",16:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
AFC Liverpool,Abbey Hey,Inglaterra - Copa da Inglaterra,"Sex, 02 Agosto 2024",16:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Sheringham,Woodbridge Town FC,Inglaterra - Copa da Inglaterra,"Sex, 02 Agosto 2024",16:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Marrocos Sub-23,Estados Unidos Sub-23,Internacional - Olimpíadas,"Sex, 02 Agosto 2024",10:00,50%,63%,V D V,V,D V,V V D,V,V D,2,3,1.5,2,3,1.5,67%,100%,50%,3,3,3,2,3,1.5,1,0,1.5,67%,0%,100%,33%,100%,0%,0%,0%,0%,67%,100%,50%,1.43,1.67,1.31,1.26,0.82,1.48,67%,100%,50%,3.67,3,4,2.33,3,2,1.33,2,2,33%,0%,50%,33%,100%,0%,33%,0%,50%,67%,100%,50%,1.56,1.85,1.42,1.33,1.6,1.19
Japão Sub-23,Espanha Sub-23,Internacional - Olimpíadas,"Sex, 02 Agosto 2024",12:00,50%,63%,V V V,V V,V,D V V,D,V V,3,3,3,2,0,3,100%,100%,100%,2.33,3,1,2.33,3,1,0,0,0,0%,0%,0%,100%,100%,100%,0%,0%,0%,100%,100%,100%,0.9,1.4,0,0.72,1.22,0,67%,0%,100%,3.33,3,3.5,2,1,2.5,1.33,1,1,100%,100%,100%,0%,0%,0%,0%,0%,0%,67%,0%,100%,1.97,2.13,1.89,1.28,2.03,0.91
Egito Sub-23,Paraguai Sub-23,Internacional - Olimpíadas,"Sex, 02 Agosto 2024",14:00,50%,63%,V V E,E,V V,V V D,V,V D,2.33,1,3,2,3,1.5,67%,0%,100%,1.33,0,2,1,0,1.5,0.33,0,0.5,33%,0%,50%,67%,100%,50%,33%,100%,0%,67%,0%,100%,1.44,1.32,1.51,1.56,1.14,1.77,67%,100%,50%,4,1,5.5,1.67,1,2,2.33,3.5,3.5,33%,0%,50%,33%,100%,0%,33%,0%,50%,67%,100%,50%,1.21,1.37,1.05,1.53,1.32,1.74
França Sub-23,Argentina Sub-23,Internacional - Olimpíadas,"Sex, 02 Agosto 2024",16:00,50%,63%,V V V,V V,V,V V D,V D,V,3,3,3,2,1.5,3,100%,100%,100%,2.33,2,3,2.33,2,3,0,0,0,0%,0%,0%,100%,100%,100%,0%,0%,0%,100%,100%,100%,1.87,1.51,2.58,0.96,1.08,0.72,67%,50%,100%,3,3.5,2,2,2,2,1,0,0,67%,100%,0%,33%,0%,100%,0%,0%,0%,67%,50%,100%,1.56,1.82,1.06,0.86,0.8,0.99
Waterford,Shamrock Rovers,Irlanda - Campeonato Irlandês,"Sex, 02 Agosto 2024",15:45,44%,42%,D D V V D,V D V V V,D D V D D,V D D V D,V D V E D,D D V D E,1.48,1.67,1.31,1.48,1.73,1.25,44%,50%,38%,2.44,2.75,2.15,1.32,1.67,1,1.12,1.08,1.15,44%,58%,31%,24%,17%,31%,40%,33%,46%,48%,50%,46%,1.18,1.28,1.09,1.4,1.22,1.56,39%,45%,33%,2.39,2.82,2,1.35,1.73,1,1.04,1,1,52%,55%,50%,35%,36%,33%,22%,9%,33%,57%,64%,50%,1.62,1.84,1.43,1.11,0.89,1.3
Drogheda United,Bohemians,Irlanda - Campeonato Irlandês,"Sex, 02 Agosto 2024",15:45,44%,42%,V D E D D,V E E D D,D D D D D,E D E E D,E D D E D,E E D V D,0.8,1.42,0.23,1.17,1.08,1.27,16%,33%,0%,2.92,2.83,3,1.04,1.42,0.69,1.88,1.42,2.31,60%,67%,54%,20%,25%,15%,36%,25%,46%,32%,50%,15%,1.27,1.39,1.16,1.31,1.17,1.44,30%,25%,36%,2.17,2.17,2.18,1,0.92,1.09,1.17,1.09,1.09,48%,50%,45%,26%,17%,36%,30%,33%,27%,52%,58%,45%,1.24,1.33,1.15,1.43,1.28,1.6
Dundalk,Galway United,Irlanda - Campeonato Irlandês,"Sex, 02 Agosto 2024",15:45,44%,42%,E V D D V,V D V E V,E D D V D,D V E D V,V E V V E,D D D D V,0.92,1.42,0.46,1.42,1.58,1.25,20%,33%,8%,2.08,1.58,2.54,0.72,0.67,0.77,1.36,0.92,1.77,36%,8%,62%,32%,67%,0%,52%,67%,38%,24%,33%,15%,1.14,1.36,0.95,1.29,1.18,1.39,38%,42%,33%,1.54,1.33,1.75,0.79,0.83,0.75,0.75,1,1,21%,17%,25%,50%,58%,42%,50%,50%,50%,38%,33%,42%,1.28,1.38,1.19,1.18,1.07,1.29
Lisburn Rangers,Derry City Women,Irlanda do Norte - Premiership Women (Feminino),"Sex, 02 Agosto 2024",15:45,54%,83%,V V D V V,V D,V V V V V,E D E D V,E V D,E D D V D,2.57,1.5,3,1,1.33,0.8,86%,50%,100%,4.43,6.5,3.6,2.86,3,2.8,1.57,3.5,0.8,57%,50%,60%,43%,50%,40%,0%,0%,0%,29%,50%,20%,1.15,1,1.45,1.56,1.81,1.07,25%,33%,20%,4.38,2.33,5.6,1.63,1.33,1.8,2.75,3.8,3.8,75%,67%,80%,13%,33%,0%,25%,33%,20%,13%,0%,20%,1.46,0.95,1.62,1.92,1.99,1.89
Cliftonville Ladies,Mid-Ulster,Irlanda do Norte - Premiership Women (Feminino),"Sex, 02 Agosto 2024",15:45,54%,83%,V V V V V,V V V,V V V V,D D D D D,D D D,D D D D D,3,3,3,0,0,0,100%,100%,100%,5.14,5.33,5,4.71,5,4.5,0.43,0.33,0.5,43%,33%,50%,57%,67%,50%,0%,0%,0%,43%,67%,25%,1.2,0.6,1.8,0.67,0.35,1,0%,0%,0%,7.88,5.67,9.2,0.5,0.67,0.4,7.38,8.8,8.8,50%,67%,40%,0%,0%,0%,50%,33%,60%,0%,0%,0%,0.63,1.29,0.31,1.75,2.55,1.35
Lisburn,Larne W,Irlanda do Norte - Premiership Women (Feminino),"Sex, 02 Agosto 2024",16:00,54%,83%,E V D D D,E D D D D,V V,D D E V E,V E D D,D D E D,0.88,0.17,3,0.63,1,0.25,25%,0%,100%,3.88,3.83,4,1.13,0.5,3,2.75,3.33,1,63%,50%,100%,0%,0%,0%,38%,50%,0%,38%,17%,100%,1.1,0.82,1.66,1.76,2.18,0.91,13%,25%,0%,4.25,3.5,5,1.25,2,0.5,3,4.5,4.5,38%,25%,50%,38%,50%,25%,50%,50%,50%,13%,25%,0%,1.02,0.77,1.26,1.3,1.04,1.56
Crusaders / Strikers,Glentoran BU,Irlanda do Norte - Premiership Women (Feminino),"Sex, 02 Agosto 2024",16:00,54%,83%,D D V D E,D V,D V D E D,V D V V V,D V V V V,V V V,0.88,1.5,0.67,2.63,2.4,3,25%,50%,17%,3.38,4.5,3,1,3,0.33,2.38,1.5,2.67,38%,100%,17%,25%,0%,33%,50%,0%,67%,13%,50%,0%,1.54,2.22,1.27,1.58,1.07,1.78,88%,80%,100%,6.88,8,5,6.13,7.4,4,0.75,1,1,63%,40%,100%,38%,60%,0%,0%,0%,0%,88%,80%,100%,2.69,2.73,2.67,1.01,1.13,0.93
Banga,Sūduva,Lituânia - Campeonato da Lituânia,"Sex, 02 Agosto 2024",12:30,40%,41%,E D D E V,E D E D V,D V E D E,E E E D D,E E D E V,E D D D V,1.17,0.83,1.5,0.96,0.92,1,25%,17%,33%,2.17,2.25,2.08,0.96,0.75,1.17,1.21,1.5,0.92,38%,33%,42%,42%,33%,50%,38%,50%,25%,33%,25%,42%,1.45,1.44,1.45,1.75,1.79,1.71,21%,17%,25%,1.88,1.33,2.42,0.75,0.5,1,1.13,1.42,1.42,29%,25%,33%,38%,42%,33%,50%,58%,42%,42%,33%,50%,1.2,1.26,1.14,1.52,1.33,1.71
Mineros de Zacatecas,Zacatepec Siglo XXI,México - 2ª Divisão do México,"Sex, 02 Agosto 2024",22:00,60%,0%,V,V,,,,,3,3,0,0,0,0,100%,100%,0%,1,1,0,1,1,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,0.81,1.81,0,-0.35,0.65,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
CDS Tampico Madero,Venados,México - 2ª Divisão do México,"Sex, 02 Agosto 2024",22:00,60%,0%,E,E,,E,E,,1,1,0,1,1,0,0%,0%,0%,2,2,0,1,1,0,1,1,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.85,1.85,0,-0.11,0.89,0,0%,0%,0%,2,2,0,1,1,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.25,1.25,0,0.08,1.08,0
San Francisco FC,Veraguas,Panamá - Campeonato do Panamá,"Sex, 02 Agosto 2024",22:30,53%,44%,D V E D V,D E V V V,V D V D V,E D D D D,E D V E V,D D D D D,1.75,1.6,1.9,0.56,1.13,0.1,50%,40%,60%,2,2.2,1.8,1.1,1.2,1,0.9,1,0.8,35%,50%,20%,50%,40%,60%,30%,30%,30%,45%,30%,60%,1.34,1.45,1.24,1.3,1.16,1.43,11%,25%,0%,3.11,2.25,3.8,1.22,1,1.4,1.89,2.4,2.4,83%,63%,100%,6%,13%,0%,17%,38%,0%,39%,50%,30%,1.34,1.33,1.34,1.63,1.67,1.6
Tacuary,2 de Mayo,Paraguai - Campeonato Paraguaio,"Sex, 02 Agosto 2024",18:30,54%,46%,E D V D D,D D D E E,E V D D V,E V D E D,E E V V V,V D D D D,1,0.58,1.42,1.39,1.83,0.91,21%,0%,42%,2.92,3,2.83,1.17,1.08,1.25,1.75,1.92,1.58,63%,67%,58%,25%,17%,33%,25%,33%,17%,42%,33%,50%,1.2,1.18,1.22,1.65,1.49,1.8,39%,50%,27%,2.35,2.17,2.55,1.22,1.42,1,1.13,1.55,1.55,48%,50%,45%,26%,33%,18%,30%,25%,36%,52%,67%,36%,1.15,1.12,1.17,1.1,0.91,1.31
Sol de América,General Caballero JLM,Paraguai - Campeonato Paraguaio,"Sex, 02 Agosto 2024",21:00,54%,46%,D D V V D,D V V D V,D V D D D,E E D D V,E E D V D,D E E D D,1.08,1.42,0.75,0.88,1.08,0.64,29%,42%,17%,2.92,3.08,2.75,1.13,1.42,0.83,1.79,1.67,1.92,50%,50%,50%,21%,25%,17%,38%,33%,42%,46%,58%,33%,1.51,1.52,1.51,1.49,1.48,1.5,13%,23%,0%,2.38,2.46,2.27,0.92,1.08,0.73,1.46,1.55,1.55,63%,62%,64%,21%,31%,9%,33%,31%,36%,29%,38%,18%,1.34,1.49,1.14,1.53,1.55,1.51
Sportivo San Lorenzo,12 de Junio VH,Paraguai - 2ª Divisão do Paraguai,"Sex, 02 Agosto 2024",17:15,49%,41%,E E V E V,E V E D V,E V E V D,E V E D E,E E D V E,V E D D D,1.67,2.22,1.11,1.11,1.11,1.11,44%,67%,22%,2.06,2.44,1.67,1.17,1.56,0.78,0.89,0.89,0.89,44%,56%,33%,44%,44%,44%,33%,11%,56%,39%,56%,22%,1.34,1.53,1.13,1.3,1.42,1.16,28%,22%,33%,2.11,1.89,2.33,1,0.89,1.11,1.11,1.22,1.22,39%,44%,33%,22%,33%,11%,50%,44%,56%,44%,44%,44%,1.44,1.48,1.36,1.33,1.17,1.6
Resistencia,Deportivo Recoleta,Paraguai - 2ª Divisão do Paraguai,"Sex, 02 Agosto 2024",19:30,49%,41%,D D V E D,D D E V V,D V E V V,V E V D E,V V E V V,E D D D V,1.5,1.44,1.56,2.17,2.78,1.56,44%,44%,44%,2.11,2.56,1.67,1,1.11,0.89,1.11,1.44,0.78,39%,44%,33%,39%,33%,44%,33%,33%,33%,50%,56%,44%,1.29,1.37,1.2,1.23,1.31,1.13,67%,89%,44%,2.89,3.11,2.67,2.11,2.78,1.44,0.78,1.22,1.22,44%,22%,67%,56%,78%,33%,6%,0%,11%,78%,89%,67%,1.47,1.44,1.52,1.43,1.37,1.51
Zagłębie Lubin,Puszcza Niepołomice,Polônia - Campeonato Polonês,"Sex, 02 Agosto 2024",13:00,44%,33%,E D,E,D,E D,E,D,0.5,1,0,0.5,1,0,0%,0%,0%,3,4,2,1,2,0,2,2,2,50%,100%,0%,0%,0%,0%,50%,0%,100%,0%,0%,0%,0.78,0.84,0.71,2.03,2.33,1.73,0%,0%,0%,3,4,2,1,2,0,2,2,2,50%,100%,0%,0%,0%,0%,50%,0%,100%,0%,0%,0%,1.06,1.25,0.85,2.05,2.02,2.07
Górnik Zabrze,Pogoń Szczecin,Polônia - Campeonato Polonês,"Sex, 02 Agosto 2024",15:30,44%,33%,E D,,E D,E V,V,E,0.5,0,0.5,2,3,1,0%,0%,0%,3,0,3,1,0,1,2,0,2,50%,0%,50%,0%,0%,0%,50%,0%,50%,50%,0%,50%,1.01,0,1.51,0.97,0,1.47,50%,100%,0%,3.5,3,4,2.5,3,2,1,2,2,50%,0%,100%,50%,100%,0%,0%,0%,0%,100%,100%,100%,2,1.66,2.33,1.07,1.29,0.84
Tychy 71,Warta Poznań,Polônia - 2ª Divisão da Polônia,"Sex, 02 Agosto 2024",13:00,47%,53%,E E,E,E,D D,D,D,1,1,1,0,0,0,0%,0%,0%,2,4,0,1,2,0,1,2,0,50%,100%,0%,50%,0%,100%,50%,0%,100%,0%,0%,0%,2.09,2.21,1.96,1.12,1.66,0.58,0%,0%,0%,3,3,3,0.5,1,0,2.5,3,3,50%,100%,0%,0%,0%,0%,50%,0%,100%,50%,100%,0%,1.3,1.79,0.81,1.48,1.22,1.74
Ruch Chorzów,Pogoń Siedlce,Polônia - 2ª Divisão da Polônia,"Sex, 02 Agosto 2024",15:00,47%,53%,E V,E,V,D D,D,D,2,1,3,0,0,0,50%,0%,100%,1,0,2,1,0,2,0,0,0,0%,0%,0%,100%,100%,100%,50%,100%,0%,50%,0%,100%,1.48,1.65,1.31,1.66,1.48,1.83,0%,0%,0%,4,3,5,1,1,1,3,4,4,100%,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1.28,1.97,0.59,1.38,1.13,1.62
CD Trofense,Sporting Braga II,Portugal - 3ª Divisão de Portugal,"Sex, 02 Agosto 2024",15:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Os Belenenses,Caldas,Portugal - 3ª Divisão de Portugal,"Sex, 02 Agosto 2024",17:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
