home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
Unión,Bogotá,Colômbia - 2ª Divisão da Colômbia,"Qui, 25 Julho 2024",20:10,44%,44%,D V E V E,V E V E V,D V E E V,D V E E E,V E D D E,D E E D D,1.73,1.55,1.91,0.88,1.13,0.63,45%,36%,55%,2.5,2.55,2.45,1.5,1.45,1.55,1,1.09,0.91,59%,55%,64%,36%,45%,27%,18%,18%,18%,45%,45%,45%,1.56,1.59,1.53,1.33,1.06,1.61,19%,25%,13%,2.88,2.75,3,0.88,1.25,0.5,2,2.5,2.5,44%,63%,25%,13%,13%,13%,50%,25%,75%,31%,50%,13%,1.3,1.41,1.2,1.85,1.7,2
Santos,Pérez,Costa Rica - Campeonato da Costa Rica,"Qui, 25 Julho 2024",21:00,28%,43%,D,,D,E,E,,0,0,0,1,1,0,0%,0%,0%,3,0,3,1,0,1,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,-0.26,0,0.74,1.65,0,2.65,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,100%,0%,100%,100%,0%,0%,0%,0%,0.65,1.65,0,0.44,1.44,0
KuPS,Tromsø,Europa -  de Conferência,"Qui, 25 Julho 2024",12:00,47%,38%,V E,V,E,,,,2,3,1,0,0,0,50%,100%,0%,2.5,5,0,2.5,5,0,0,0,0,0%,0%,0%,100%,100%,100%,50%,0%,100%,50%,100%,0%,1.91,1.61,2.2,1.45,1.36,1.54,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Magpies,Copenhagen,Europa -  de Conferência,"Qui, 25 Julho 2024",13:00,47%,38%,D V,V,D,,,,1.5,3,0,0,0,0,50%,100%,0%,2.5,2,3,1.5,2,1,1,0,2,50%,0%,100%,50%,100%,0%,0%,0%,0%,50%,100%,0%,1.45,1.49,1.41,1.92,1.12,2.72,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Žalgiris,Paphos,Europa -  de Conferência,"Qui, 25 Julho 2024",13:00,47%,38%,V V,V,V,,,,3,3,3,0,0,0,100%,100%,100%,2,1,3,1.5,1,2,0.5,0,1,50%,0%,100%,50%,100%,0%,0%,0%,0%,100%,100%,100%,1.94,1.63,2.24,1.1,1.11,1.08,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Saburtalo,Partizani,Europa -  de Conferência,"Qui, 25 Julho 2024",13:00,47%,38%,,,,V E,E,V,0,0,0,2,1,3,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,0%,100%,2.5,2,3,1.5,1,2,1,1,1,100%,100%,100%,0%,0%,0%,0%,0%,0%,50%,100%,0%,1.58,1.41,1.75,1.1,1.11,1.08
Artsakh,Sliema,Europa -  de Conferência,"Qui, 25 Julho 2024",13:00,47%,38%,V V,V,V,,,,3,3,3,0,0,0,100%,100%,100%,2.5,2,3,2,2,2,0.5,0,1,50%,0%,100%,50%,100%,0%,0%,0%,0%,100%,100%,100%,1.5,1.59,1.4,1.49,0.81,2.17,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Mladá,TransINVEST,Europa -  de Conferência,"Qui, 25 Julho 2024",13:00,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Ilves,Áustria,Europa -  de Conferência,"Qui, 25 Julho 2024",13:00,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Sumqayıt,Videoton,Europa -  de Conferência,"Qui, 25 Julho 2024",13:00,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Milsami,Astana,Europa -  de Conferência,"Qui, 25 Julho 2024",13:00,47%,38%,E V,E,V,,,,2,1,3,0,0,0,50%,0%,100%,3,0,6,2,0,4,1,0,2,50%,0%,100%,50%,100%,0%,50%,100%,0%,50%,0%,100%,1.77,2.12,1.41,1.28,1.14,1.42,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Zira,DAC,Europa -  de Conferência,"Qui, 25 Julho 2024",13:30,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Go,Brann,Europa -  de Conferência,"Qui, 25 Julho 2024",13:30,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Omonia,Torpedo,Europa -  de Conferência,"Qui, 25 Julho 2024",13:30,47%,38%,,,,V E,E,V,0,0,0,2,1,3,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,0%,100%,1.5,2,1,1,1,1,0.5,0,0,50%,100%,0%,50%,0%,100%,0%,0%,0%,100%,100%,100%,1.35,1.59,1.11,2.02,2.08,1.96
Zimbru,FC,Europa -  de Conferência,"Qui, 25 Julho 2024",13:45,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Brøndby,Llapi,Europa -  de Conferência,"Qui, 25 Julho 2024",14:00,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Hapoel,Cherno,Europa -  de Conferência,"Qui, 25 Julho 2024",14:00,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Baník,Banants,Europa -  de Conferência,"Qui, 25 Julho 2024",14:00,47%,38%,,,,V V,V,V,0,0,0,3,3,3,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,100%,100%,100%,2.5,2,3,2,2,2,0.5,1,1,50%,0%,100%,50%,100%,0%,0%,0%,0%,50%,100%,0%,1.29,1.13,1.45,0.83,0.68,0.97
Zürich,Shelbourne,Europa -  de Conferência,"Qui, 25 Julho 2024",14:00,47%,38%,,,,E V,V,E,0,0,0,2,3,1,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,100%,0%,2.5,3,2,1.5,2,1,1,1,1,100%,100%,100%,0%,0%,0%,0%,0%,0%,50%,100%,0%,1.36,1.26,1.46,1.37,0.71,2.01
F91,Häcken,Europa -  de Conferência,"Qui, 25 Julho 2024",14:00,47%,38%,V V,V,V,,,,3,3,3,0,0,0,100%,100%,100%,1.5,2,1,1.5,2,1,0,0,0,0%,0%,0%,100%,100%,100%,0%,0%,0%,100%,100%,100%,1.15,1.44,0.85,1.64,1.06,2.22,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Floriana,Vitória,Europa -  de Conferência,"Qui, 25 Julho 2024",14:00,47%,38%,E V,V,E,,,,2,3,1,0,0,0,50%,100%,0%,3,4,2,2,3,1,1,1,1,100%,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1.77,1.45,2.07,0.78,0.65,0.9,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Djurgården,Progrès,Europa -  de Conferência,"Qui, 25 Julho 2024",14:00,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Olimpija,Polessya,Europa -  de Conferência,"Qui, 25 Julho 2024",14:00,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Maccabi,Sabah,Europa -  de Conferência,"Qui, 25 Julho 2024",14:15,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
CSKA,Budućnost,Europa -  de Conferência,"Qui, 25 Julho 2024",14:30,47%,38%,,,,V D,V,D,0,0,0,1.5,3,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,100%,0%,2,3,1,1.5,3,0,0.5,1,1,0%,0%,0%,50%,100%,0%,50%,0%,100%,50%,100%,0%,1.24,1.45,1.03,1.11,0.9,1.32
CFR,Neman,Europa -  de Conferência,"Qui, 25 Julho 2024",14:30,47%,38%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Istanbul,La,Europa -  de Conferência,"Qui, 25 Julho 2024",14:45,47%,38%,,,,V D,D,V,0,0,0,1.5,0,3,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,0%,100%,1,1,1,0.5,0,1,0.5,0,0,0%,0%,0%,50%,0%,100%,50%,100%,0%,50%,0%,100%,1.06,0.79,1.32,1.7,1.28,2.11
Gent,Víkingur,Europa -  de Conferência,"Qui, 25 Julho 2024",15:00,47%,38%,,,,V E,V,E,0,0,0,2,3,1,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,100%,0%,2,2,2,1.5,2,1,0.5,1,1,50%,0%,100%,50%,100%,0%,0%,0%,0%,100%,100%,100%,1.4,1.4,1.4,1.26,1.23,1.28
Osijek,Tallinna,Europa -  de Conferência,"Qui, 25 Julho 2024",15:00,47%,38%,,,,E V,E,V,0,0,0,2,1,3,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,0%,100%,1,0,2,1,0,2,0,0,0,0%,0%,0%,100%,100%,100%,50%,100%,0%,50%,0%,100%,1.94,2.16,1.72,0.86,0.97,0.75
